"imagen_id","respuesta","cara_peor","brillo_medio","contraste_global","area_objeto","rugosidad_superficial","variacion_color_verde"
"img_0844","No conforme",1,0.947913478411506,0.125265699641057,10168,0.0792664462523568,0.0792743736897258
"img_0845","Conforme",1,0.941532950780532,0.126178467392556,11760,0.0436957342585834,0.0437001042690103
"img_0846","No conforme",1,0.948444072175867,0.124587300737332,9982,0.0718457036810771,0.0718528889699741
"img_0847","No conforme",0,0.914567144165039,0.16394552326374,18502,0.205691107494644,0.20571167866251
"img_0848","Conforme",1,0.938788498212029,0.128452536870625,12312,0.0434898060985337,0.0434941555140851
"img_0849","No conforme",0,0.90787189808565,0.174144745785933,18952,0.214497765088049,0.21451921700975
"img_0850","Conforme",1,0.944893916446461,0.123272995061785,11076,0.0434455176563547,0.043449862642619
"img_0851","No conforme",1,0.94877823615579,0.133418397027178,9421,0.124657216623412,0.124669683591771
"img_0852","No conforme",1,0.940700203372731,0.128641382868556,11680,0.0467037343131239,0.0467084051536393
"img_0853","Conforme",1,0.94059190672033,0.126799166908948,11972,0.0431648677949369,0.0431691847134082
"img_0854","Conforme",1,0.941851319005629,0.125872195570531,11700,0.0435503421769295,0.0435546976466942
"img_0855","Conforme",1,0.948814494593003,0.119600424181941,10290,0.0431756457596514,0.043179963756027
"img_0856","No conforme",1,0.940353474587833,0.132526104440433,11499,0.0716326592973288,0.0716398232796568
"img_0857","Conforme",1,0.941477007482192,0.126226753016085,11766,0.0431721831736545,0.0431765008237369
"img_0858","No conforme",1,0.944619046379538,0.132623846645443,10542,0.101185667349946,0.101195786928639
"img_0859","Conforme",1,0.948571036538517,0.11975766629645,10350,0.0431271112009212,0.0431314243433556
"img_0860","Conforme",1,0.939141449567009,0.127888671385865,12284,0.0433316031328851,0.0433359367265577
"img_0861","Conforme",1,0.946955980440027,0.121182809211435,10692,0.0433716195609596,0.0433759571566752
"img_0862","Conforme",1,0.95054760002585,0.117918658422704,9943,0.0434509650841886,0.0434553106152501
"img_0863","Conforme",1,0.943093260228774,0.124770362086236,11454,0.0434910896999815,0.0434954392439059
"img_0864","Conforme",1,0.950532881254308,0.117688905159355,9983,0.043523119341723,0.0435274720889319
"img_0865","Conforme",1,0.948614594529096,0.119545591533054,10370,0.0434654496987128,0.0434697966783807
"img_0866","Conforme",1,0.943573235778808,0.124340428035208,11356,0.0431890320903659,0.0431933514255084
"img_0867","No conforme",1,0.943978181493422,0.133005830340802,10696,0.100747049575565,0.100757125288094
"img_0868","Conforme",1,0.950388505661908,0.118013663923362,9984,0.0434240327996751,0.0434283756372388
"img_0869","Conforme",1,0.946142319569307,0.121939799612464,10854,0.0432625257974522,0.0432668524827004
"img_0870","No conforme",1,0.934766683636834,0.14303371563053,11993,0.0910897519090105,0.09109886179519
"img_0871","Conforme",1,0.942757241444307,0.125050788195347,11523,0.043435400689848,0.0434397446643144
"img_0872","Conforme",1,0.949338147798426,0.119100649168793,10184,0.0431774202359377,0.0431817384097787
"img_0873","Conforme",1,0.951137009043974,0.11748020358194,9800,0.0431074516951679,0.0431117628714551
"img_0874","Conforme",1,0.946727959145939,0.121371165770061,10744,0.043648609938509,0.0436529752360326
"img_0875","No conforme",1,0.94139808854047,0.128607181544438,11556,0.0559840841649055,0.0559896831332188
"img_0876","No conforme",1,0.943521361083984,0.137762215502733,10475,0.119187056620121,0.119198976517773
"img_0877","Conforme",1,0.950282003981646,0.118070282538304,10010,0.0431100866386973,0.0431143980785051
"img_0878","No conforme",2,0.901861673207003,0.180114491360429,19660,0.214973486752596,0.214994986251222
"img_0879","No conforme",2,0.915855874328613,0.164502332994803,18281,0.210483944952545,0.21050499545209
"img_0880","Conforme",1,0.952623784466912,0.115612125614815,9555,0.0431364490107778,0.0431407630870865
"img_0881","Conforme",1,0.955459720782112,0.112918181747463,8946,0.0434255574200919,0.0434299004101329
"img_0882","No conforme",1,0.936853518245921,0.131084375315784,12550,0.0457639177373255,0.0457684945867841
"img_0883","No conforme",2,0.890086237146714,0.205191117193342,14740,0.0492550515792444,0.0492599775770021
"img_0884","Conforme",1,0.943162067494112,0.124786113409712,11424,0.0430479652728767,0.0430522704999267
"img_0885","Conforme",1,0.940601180743049,0.127029421906381,11935,0.0434655762148243,0.043469923207145
"img_0886","Conforme",1,0.956112193154728,0.112172791053286,8820,0.0433688496335992,0.0433731869522945
"img_0887","No conforme",1,0.941634366706399,0.130557991710425,11453,0.0761727690420915,0.0761803870807996
"img_0888","No conforme",2,0.912393133742389,0.168882394956424,18578,0.21289782780204,0.212919119714011
"img_0889","Conforme",1,0.946336834716797,0.121864376462645,10800,0.0433822366254002,0.0433865752829285
"img_0890","No conforme",1,0.936744264275046,0.14291181267464,11835,0.113473505220154,0.113484853705524
"img_0891","No conforme",1,0.93095488080193,0.151989480753383,12168,0.110142641911396,0.110153657277124
"img_0892","Conforme",1,0.948418703236299,0.119962121331445,10370,0.0429290445860006,0.0429333379197925
"img_0893","Conforme",1,0.944709512975356,0.123186351184113,11152,0.0434026703099082,0.0434070110110093
"img_0894","No conforme",1,0.944101855073816,0.133026409583909,10650,0.100778924704935,0.100789003605296
"img_0895","Conforme",1,0.932408449240292,0.133365527754728,13600,0.0434048189246617,0.0434091598406458
"img_0896","No conforme",1,0.942128702033548,0.126133275566192,11580,0.0450429732514955,0.0450474779992954
"img_0897","No conforme",0,0.895533259600471,0.188365426151115,20184,0.22002518295847,0.220047187677237
"img_0898","No conforme",1,0.938886084863999,0.137094402289537,11713,0.0971941989488235,0.0972039193407575
"img_0899","Conforme",1,0.93599576089298,0.130642496556556,12880,0.0435088579612294,0.0435132092821576
"img_0900","No conforme",1,0.935484552827723,0.143728263208844,12102,0.112498242545481,0.11250949349483
"img_0901","Conforme",1,0.942454788638844,0.125125733387915,11613,0.0433805896153462,0.043384928108157
"img_0902","No conforme",1,0.937895080745921,0.129809626348347,12400,0.0445508729247384,0.0445553284575842
"img_0903","No conforme",1,0.947351053807876,0.12556494888051,10317,0.0791729777987228,0.0791808958883116
"img_0904","Conforme",1,0.948454243684656,0.120000434320906,10354,0.0431684690891008,0.0431727863677376
"img_0905","No conforme",1,0.934341753899069,0.144547468415297,12330,0.11170825194863,0.111719423891019
"img_0906","No conforme",1,0.934395244068819,0.140435903518848,12614,0.0945244322080951,0.0945338855966547
"img_0907","Conforme",1,0.940431974702723,0.126978485659262,12000,0.0434731710436986,0.0434775187955782
"img_0908","Conforme",1,0.943522737229291,0.124241354468492,11388,0.0431123578951284,0.0431166695620846
"img_0909","Conforme",1,0.945205344112621,0.122964747396593,11016,0.0432671407046612,0.0432714678514463
"img_0910","No conforme",1,0.940798867007985,0.139964350489857,11010,0.116788856518924,0.116800536572581
"img_0911","No conforme",1,0.947054344913258,0.130426069676381,10061,0.102486824246648,0.102497073954044
"img_0912","No conforme",1,0.948214016580021,0.129445449022115,9835,0.104097332787764,0.10410774356212
"img_0913","Conforme",1,0.941209975460277,0.126217808144162,11856,0.04303802635705,0.0430423305901091
"img_0914","Conforme",1,0.944492560676126,0.123625643138933,11154,0.0430346558898028,0.0430389597857814
"img_0915","No conforme",1,0.936025377933278,0.139206501300321,12295,0.0954944915819668,0.0955040419861654
"img_0916","Conforme",1,0.947023052565631,0.121246987536346,10656,0.0430228385878285,0.0430271413019587
"img_0917","Conforme",1,0.941094020260081,0.12646783924423,11858,0.0433362061966779,0.0433405402507029
"img_0918","No conforme",2,0.900936424901626,0.182133436263634,19642,0.217317677721269,0.217339411662435
"img_0919","Conforme",1,0.947099817540786,0.121161208418915,10647,0.0435028633010496,0.0435072140224518
"img_0920","No conforme",2,0.903325712316176,0.197392310663755,12800,0.0524647997029539,0.0524700467076247
"img_0921","Conforme",1,0.937704813699161,0.129111975894976,12561,0.0430783462252274,0.0430826544906764
"img_0922","Conforme",1,0.94288695809757,0.12489186930537,11502,0.0432080127553333,0.0432123339887321
"img_0923","Conforme",1,0.946123113367417,0.121968460467794,10857,0.0433548540173343,0.043359189936328
"img_0924","No conforme",1,0.940886401815975,0.127891708424524,11728,0.045953274016994,0.0459578698039744
"img_0925","Conforme",1,0.943769127071605,0.124116029624409,11325,0.0432199728884157,0.0432242953179475
"img_0926","Conforme",1,0.945236636460248,0.122608156124568,11060,0.0431871039073103,0.0431914230496153
"img_0927","Conforme",1,0.947370260009766,0.120954252240447,10585,0.0434352755041936,0.0434396194661402
"img_0928","No conforme",1,0.940903394218893,0.139997096665968,10975,0.117082908570979,0.117094618032782
"img_0929","No conforme",1,0.940705827618767,0.131270983161945,11645,0.0756253092058419,0.0756328724930912
"img_0930","Conforme",1,0.944881471306296,0.123213984305044,11088,0.0432929053251721,0.0432972350486769
"img_0931","No conforme",1,0.928594133444393,0.138031159661309,14078,0.04664333271783,0.0466479975175818
"img_0932","Conforme",1,0.948211084792193,0.120046362188966,10434,0.0435130619199199,0.043517413661286
"img_0933","Conforme",1,0.941908638449276,0.125850087655403,11680,0.0431206576026678,0.0431249700996778
"img_0934","Conforme",1,0.957305131638471,0.110859578738922,8580,0.0433296846847894,0.0433340180865981
"img_0935","No conforme",0,0.892541639368394,0.191932795194856,20387,0.221740343892429,0.221762520144444
"img_0936","Conforme",1,0.940813406282313,0.126620259652804,11929,0.0434392741987536,0.0434436185606096
"img_0937","Conforme",1,0.940344260397518,0.127145719881536,12000,0.0432161713107321,0.0432204933600681
"img_0938","Conforme",1,0.952380326412425,0.116068280514583,9577,0.0435642744886664,0.0435686313518016
"img_0939","Conforme",1,0.940564682976218,0.126875411683643,11972,0.0434738635575973,0.0434782113787352
"img_0940","No conforme",1,0.935822007589901,0.143497506193861,12033,0.112764113378634,0.112775390917726
"img_0941","Conforme",1,0.950318681245692,0.117983250319264,10010,0.0430826039368052,0.043086912628068
"img_0942","Conforme",1,0.95481155634263,0.113439384904184,9100,0.0433011623958893,0.0433054929451838
"img_0943","Conforme",1,0.946141182753619,0.121876270547305,10863,0.0431294942583937,0.0431338076391576
"img_0944","No conforme",2,0.888925189334645,0.19257427260082,21002,0.216188041478249,0.216209662444494
"img_0945","Conforme",1,0.95593227711397,0.112298595915615,8866,0.0433618849643586,0.0433662215865173
"img_0946","Conforme",1,0.952491435187845,0.115830045254784,9570,0.0431961132705648,0.0432004333138962
"img_0947","No conforme",1,0.944125847868078,0.12467831725743,11134,0.045061176603945,0.0450656831722622
"img_0948","No conforme",1,0.944254248208439,0.132821790916879,10630,0.100790486156285,0.100800566212907
"img_0949","No conforme",1,0.942567213727166,0.129707331995015,11279,0.0766694630841867,0.0766771307972664
"img_0950","Conforme",1,0.948798399676155,0.119512637254223,10309,0.0431971035838949,0.0432014237262676
"img_0951","No conforme",2,0.902007783939137,0.185404637210794,19269,0.228082905315569,0.228105715887158
"img_0952","No conforme",1,0.951752325493308,0.117608619216107,9584,0.0451275085917254,0.0451320217939048
"img_0953","Conforme",1,0.939998548763499,0.127317682793336,12090,0.0433931670199282,0.0433975067706052
"img_0954","No conforme",1,0.947387013083065,0.13017616278111,9998,0.103284625568043,0.10329495506355
"img_0955","No conforme",2,0.900245001633588,0.201115877697775,13090,0.0573660057793789,0.0573717429536743
"img_0956","No conforme",2,0.908426544476677,0.178371644378078,18479,0.225975615210216,0.225998215031719
"img_0957","Conforme",1,0.947722014716653,0.120520696027909,10530,0.0434392253857019,0.0434435697426762
"img_0958","No conforme",1,0.937203777142693,0.131045390631832,12444,0.0460087448102401,0.0460133461448546
"img_0959","No conforme",1,0.937123601720473,0.138600870697753,12037,0.0960550108632555,0.096064617324988
"img_0960","Conforme",1,0.942556025067498,0.1252473873915,11560,0.0434367165802144,0.043441060686283
"img_0961","Conforme",1,0.951976697010713,0.116404601791701,9664,0.0429412102118966,0.0429455047623729
"img_0962","No conforme",1,0.94648318477855,0.128228084173707,10200,0.0786413794192752,0.0786492443437096
"img_0963","Conforme",1,0.94912873438218,0.119280215603085,10230,0.04323290011979,0.0432372238421742
"img_0964","Conforme",1,0.949983320617676,0.118408209035385,10065,0.0433048014693361,0.0433091323825743
"img_0965","No conforme",1,0.941195795180377,0.129842241088514,11492,0.0609895055150203,0.0609956050755278
"img_0966","Conforme",1,0.954369694034352,0.113852743140631,9198,0.0434561797565953,0.0434605258091762
"img_0967","No conforme",0,0.914368021922392,0.164326714690658,18490,0.206351793367681,0.206372430610742
"img_0968","Conforme",1,0.9388809392772,0.128181853112266,12324,0.0433852115230179,0.0433895504780657
"img_0969","Conforme",1,0.945233405510397,0.12284046350667,11025,0.0431911695727931,0.0431954891217053
"img_0970","Conforme",1,0.944024611439424,0.124065835893885,11247,0.0433175365205753,0.0433218687074461
"img_0971","No conforme",1,0.935317081927131,0.139817463571725,12418,0.0949282546181276,0.094937748392967
"img_0972","No conforme",1,0.935245582203584,0.143976233326441,12140,0.112466438736611,0.112477686505262
"img_0973","Conforme",1,0.951052106861788,0.117392570575792,9840,0.0427984947153083,0.0428027749928076
"img_0974","No conforme",1,0.934168299758014,0.145862025401379,11925,0.100866106361049,0.100876193980447
"img_0975","No conforme",0,0.911219521125345,0.171276959640054,18668,0.215879597932308,0.215901188051113
"img_0976","Conforme",1,0.948891439065372,0.119490324650344,10281,0.0432937623399424,0.0432980921491573
"img_0977","Conforme",1,0.946157098173254,0.121884552348105,10857,0.0432113263261502,0.0432156478909393
"img_0978","Conforme",1,0.941470485750086,0.126298361927931,11760,0.0434981269929399,0.043502477240664
"img_0979","No conforme",0,0.906541883562873,0.179449045917383,18865,0.224230028563569,0.22425245380895
"img_0980","Conforme",1,0.943023615309771,0.12483083132054,11466,0.0432759407489108,0.0432802687757884
"img_0981","No conforme",0,0.899792070330451,0.202002036981587,13066,0.0529913459804234,0.0529966456449879
"img_0982","No conforme",1,0.946748421828326,0.122549022033465,10572,0.0452548103984,0.0452593363320332
"img_0983","No conforme",1,0.938689176420324,0.130364634427734,12076,0.0470509283843601,0.0470556339477548
"img_0984","Conforme",1,0.943177803416533,0.124611210831301,11448,0.0432372802226206,0.0432416043830589
"img_0985","Conforme",1,0.948665452073041,0.119654062250972,10336,0.0434722169903436,0.0434765646468083
"img_0986","Conforme",1,0.954988720092773,0.11328773566713,9060,0.0434274581962566,0.0434318013763942
"img_0987","Conforme",1,0.94576375994514,0.122356620302556,10921,0.0434496188495762,0.0434539642460008
"img_0988","Conforme",1,0.938197952378217,0.128717325520693,12464,0.0433271461634976,0.0433314793114287
"img_0989","Conforme",1,0.9425096549539,0.125145206382938,11592,0.0434496031395786,0.043453948534432
"img_0990","Conforme",1,0.949298478914149,0.119043234362218,10206,0.0431333990193052,0.0431377127905842
"img_0991","Conforme",1,0.938523141497444,0.128581683175798,12375,0.0430584498830347,0.0430627561586505
"img_0992","Conforme",1,0.944464738607968,0.123705987535542,11152,0.0431474598942847,0.0431517750717919
"img_0993","No conforme",1,0.941283868480009,0.130869830144043,11521,0.0761014410348491,0.0761090519400431
"img_0994","No conforme",1,0.949480070262236,0.132862153606376,9274,0.125530520165928,0.125543074473375
"img_0995","Conforme",1,0.93528638790355,0.131075136016939,13040,0.0433088302285754,0.0433131615447299
"img_0996","No conforme",1,0.944662963364545,0.136808091970415,10253,0.120324183083764,0.120336216705435
"img_0997","Conforme",1,0.940980937015309,0.126433572497141,11900,0.0431822724381401,0.0431865910972498
"img_0998","Conforme",1,0.940952875617532,0.126604990545304,11880,0.0429786643696475,0.042982962665914
"img_0999","Conforme",1,0.952670872569365,0.115732604670429,9520,0.043031829554046,0.0430361331673628
"img_1000","No conforme",1,0.943728859863281,0.128936544777875,11009,0.077037370133868,0.0770450746413321
"img_1001","Conforme",1,0.956351522773294,0.111986960200923,8760,0.0431923979079017,0.0431967175796597
"img_1002","No conforme",1,0.935652023728314,0.132459315296833,12724,0.0460909791019574,0.0460955886608235
"img_1003","Conforme",1,0.94277172088623,0.125015119270883,11523,0.0433591366840178,0.0433634730313209
"img_1004","No conforme",1,0.954755014720243,0.114097477256679,9040,0.0451371756982648,0.0451416898672515
"img_1005","No conforme",1,0.933978152376063,0.138401345026431,12668,0.0725930585634241,0.0726003185952837
"img_1006","Conforme",1,0.94492676443661,0.123132101227762,11088,0.0435849538121067,0.043589312743381
"img_1007","Conforme",1,0.945417808981503,0.122692885763031,10985,0.0432029406680397,0.0432072613941791
"img_1008","Conforme",1,0.941210394287109,0.12624154177262,11856,0.0434352970629744,0.0434396410270771
"img_1009","Conforme",1,0.95063190388399,0.11773091310465,9940,0.0432609940891819,0.043265320621244
"img_1010","Conforme",1,0.9484277379294,0.120010778202066,10360,0.0429838187445857,0.0429881175563414
"img_1011","No conforme",1,0.935473244503246,0.132062160721044,12836,0.045104199316986,0.0451087101880048
"img_1012","No conforme",1,0.946450217123592,0.124411478444856,10528,0.058568550254845,0.0585744076956145
"img_1013","No conforme",1,0.936886545733283,0.131549876534556,12472,0.046484480084647,0.0464891289975468
"img_1014","Conforme",1,0.945223652828441,0.122890210715107,11023,0.0434508756007605,0.0434552211228728
"img_1015","No conforme",1,0.941298826581169,0.139736441989078,10884,0.117233255190423,0.117244979688392
"img_1016","Conforme",1,0.949859706869686,0.118705561043836,10064,0.0433661225168,0.0433704595627563
"img_1017","Conforme",1,0.943738313383215,0.124223721432731,11319,0.0432652505817156,0.0432695775394695
"img_1018","Conforme",1,0.952266166184369,0.116032722579575,9620,0.0432844188019684,0.0432887476767361
"img_1019","Conforme",1,0.948576241957721,0.119748541037143,10350,0.043175805457306,0.043180123469653
"img_1020","Conforme",1,0.953885231053969,0.11452985559827,9272,0.0435588148282668,0.0435631711453814
"img_1021","Conforme",1,0.950061461738138,0.118391152494811,10044,0.0437327012527091,0.0437370749602051
"img_1022","No conforme",1,0.941202316912483,0.132663375055644,11280,0.0772517163487946,0.0772594422930239
"img_1023","Conforme",1,0.941504291058709,0.12607982042873,11781,0.0432527157573511,0.0432570414614973
"img_1024","No conforme",1,0.947116211619658,0.121745777081655,10564,0.0448076455875824,0.0448121268002625
"img_1025","Conforme",1,0.946402530697093,0.12178370465771,10790,0.0433950567712107,0.0433993967108818
"img_1026","No conforme",0,0.888780454747817,0.190273713224181,21274,0.210854408091715,0.210875495641279
"img_1027","Conforme",1,0.950211162414551,0.117994023249877,10048,0.0433386087781426,0.0433429430724499
"img_1028","Conforme",1,0.941415021110983,0.126276582372311,11781,0.0433840246770399,0.0433883635133912
"img_1029","Conforme",1,0.956975814083324,0.111105922903692,8662,0.043207713414916,0.0432120346183779
"img_1030","Conforme",1,0.940304172686408,0.127226074892604,12000,0.0431611671160664,0.0431654836644328
"img_1031","No conforme",0,0.900843146182789,0.176509434413611,20272,0.204679318267781,0.204699788246606
"img_1032","No conforme",1,0.939215821245979,0.132624266244599,11920,0.075064605364937,0.0750721125761947
"img_1033","Conforme",1,0.95050505918615,0.11785371406512,9966,0.0432729000266427,0.0432772277494176
"img_1034","No conforme",1,0.938600205634622,0.13739706787351,11755,0.0969490952969733,0.0969587911760909
"img_1035","Conforme",1,0.944319226199879,0.123726887302677,11200,0.043339175372886,0.0433435097238584
"img_1036","No conforme",1,0.946522913495232,0.133751132525166,9702,0.100420884330994,0.100430927423736
"img_1037","Conforme",1,0.942700101497874,0.124984658964779,11550,0.0431445746536755,0.0431488895426298
"img_1038","No conforme",1,0.947399398390826,0.125562671704912,10300,0.0791463682242323,0.0791542836525976
"img_1039","No conforme",1,0.942888274410472,0.125507823764431,11420,0.04479245676669,0.044796936460336
"img_1040","No conforme",1,0.937340673684513,0.132972729761571,12121,0.0484802062171479,0.0484850547226201
"img_1041","Conforme",1,0.956323581040326,0.111897429282879,8784,0.0433914034666547,0.0433957430409588
"img_1042","Conforme",1,0.93776512476304,0.129052085700405,12551,0.0431024090406679,0.0431067197126392
"img_1043","Conforme",1,0.945158375674977,0.12279512005788,11055,0.0428991901901143,0.0429034805381681
"img_1044","Conforme",1,0.951608129398121,0.116885411321019,9729,0.0437938873335314,0.0437982671602474
"img_1045","Conforme",1,0.932331504767923,0.133514487148402,13600,0.0434085932366604,0.0434129345301134
"img_1046","No conforme",1,0.94700151289996,0.134254041638758,9828,0.120092067060622,0.120104077468369
"img_1047","No conforme",1,0.939959538035673,0.140652191726081,11172,0.116148929469597,0.11616054552415
"img_1048","Conforme",1,0.951806054992676,0.116574938128971,9702,0.0433580424721089,0.0433623787099799
"img_1049","Conforme",1,0.945023633099724,0.122984097669593,11076,0.043373408008743,0.0433777457833214
"img_1050","Conforme",1,0.945804565645106,0.122265502431908,10920,0.0433263621767837,0.0433306952463083
"img_1051","Conforme",1,0.940235425253475,0.127324462485292,12008,0.0432364377986439,0.0432407618748314
"img_1052","Conforme",1,0.942635781662885,0.124966395041031,11573,0.0429701453668002,0.0429744428110813
"img_1053","No conforme",2,0.9018461766142,0.18668518965308,19095,0.230152871134549,0.230175888723422
"img_1054","No conforme",0,0.894234357928108,0.18208373902188,21114,0.204257762891972,0.204278190711043
"img_1055","Conforme",1,0.952062915505802,0.116395761493778,9636,0.0430495688450806,0.0430538742325038
"img_1056","No conforme",1,0.945241004225787,0.133454169089662,10065,0.0935599567852202,0.0935693137165918
"img_1057","No conforme",1,0.941512667595358,0.132736835649447,11160,0.0769558247768085,0.0769635211289214
"img_1058","Conforme",1,0.947809489692239,0.120510177797052,10500,0.0432753427701205,0.0432796707371942
"img_1059","Conforme",1,0.944467670395795,0.123704849995542,11154,0.0434517615978203,0.0434561072085411
"img_1060","Conforme",1,0.943382131078383,0.124423218289461,11410,0.0434154328397163,0.043419774817198
"img_1061","Conforme",1,0.952686070000143,0.115849083277113,9504,0.0438287221138436,0.0438331054243861
"img_1062","Conforme",1,0.943579099354463,0.124324597271494,11356,0.0431365395518974,0.0431408536372611
"img_1063","No conforme",2,0.906768409046846,0.196679586417705,12136,0.0528789143955525,0.0528842028158341
"img_1064","No conforme",0,0.888857459052591,0.195933751969884,20746,0.223559755414744,0.223582113626107
"img_1065","No conforme",1,0.945326803894043,0.136355530000278,10105,0.120950828445261,0.120962924737735
"img_1066","Conforme",1,0.952099054278205,0.116309683814821,9638,0.0433006371832497,0.0433049676800177
"img_1067","No conforme",1,0.946343296616498,0.131171096056425,10192,0.102388960680263,0.102399200600323
"img_1068","No conforme",1,0.935617201268813,0.139589839009624,12355,0.0949085155773095,0.0949180073780473
"img_1069","Conforme",1,0.939223120799345,0.127983469049392,12243,0.0434947671202444,0.0434991170319476
"img_1070","No conforme",1,0.937490075198903,0.132544607107031,12136,0.0481502978048087,0.0481551133161403
"img_1071","Conforme",1,0.94565779675652,0.1224963614653,10934,0.0432700382770779,0.0432743657136492
"img_1072","No conforme",1,0.935634313336541,0.131843904406401,12819,0.0451080697326755,0.0451125809907746
"img_1073","No conforme",1,0.938089177066578,0.139535034758788,11458,0.0906905606663781,0.090699630629441
"img_1074","Conforme",1,0.943312366494571,0.124566965006956,11410,0.0433067587796683,0.0433110898886572
"img_1075","Conforme",1,0.934438263567756,0.131800561699532,13200,0.0434828357904177,0.0434871845088686
"img_1076","Conforme",1,0.94848613435633,0.119930829490824,10354,0.0432257777017432,0.0432301007118144
"img_1077","No conforme",1,0.93246965779024,0.140921743943954,12738,0.0721706371589262,0.0721778549444207
"img_1078","No conforme",0,0.911298021240234,0.170298559688112,18791,0.213706074310665,0.213727447055371
"img_1079","Conforme",1,0.9528260179946,0.115416979907826,9513,0.0432000085442374,0.0432043289771351
"img_1080","Conforme",1,0.94520546377743,0.122816044910257,11040,0.0433713262292091,0.0433756637955887
"img_1081","Conforme",1,0.949969738661822,0.118675772403796,10032,0.0435685439592009,0.0435729012493259
"img_1082","Conforme",1,0.943386139849494,0.124485348029737,11400,0.0435351035683137,0.0435394575140651
"img_1083","Conforme",1,0.948828435543285,0.119531470377085,10296,0.043224819575699,0.043229142489948
"img_1084","No conforme",1,0.941799863137638,0.130223360113607,11455,0.0764303946664167,0.0764380384702637
"img_1085","Conforme",1,0.948767585987764,0.119438247176411,10332,0.0433212694526219,0.0433256020128232
"img_1086","Conforme",1,0.949890759887695,0.118542053731494,10080,0.0436444827676351,0.0436488476524003
"img_1087","Conforme",1,0.953002643253102,0.115458533510832,9447,0.043469309804381,0.043473657170098
"img_1088","No conforme",2,0.883121266587201,0.198859285789058,21395,0.217749274301389,0.21777105140653
"img_1089","No conforme",0,0.884776649726419,0.214472144900247,14806,0.0509895789306577,0.0509946783984975
"img_1090","Conforme",1,0.938214047295065,0.128782130650071,12450,0.0435117790406296,0.043516130653695
"img_1091","No conforme",1,0.932661719809139,0.134743366356793,13324,0.0464892165823479,0.0464938659689448
"img_1092","Conforme",1,0.95099245395436,0.117427997497192,9858,0.0431001687292467,0.0431044791771645
"img_1093","Conforme",1,0.939569969249052,0.12746189211434,12210,0.0433563487793133,0.0433606848477981
"img_1094","No conforme",1,0.946638749030618,0.123096700203157,10539,0.0465971264645157,0.04660178664318
"img_1095","No conforme",1,0.949196524496639,0.123920236124273,9940,0.0802573546199464,0.0802653811580622
"img_1096","No conforme",1,0.949291179360782,0.132055887010484,9374,0.1209830854753,0.120995184993799
"img_1097","Conforme",1,0.953620293166217,0.114819962730398,9324,0.0436456650437847,0.0436500300467894
"img_1098","Conforme",1,0.939996215299718,0.127389936972118,12080,0.0434776268454789,0.0434819750429832
"img_1099","Conforme",1,0.938817995587517,0.128312549881511,12324,0.0434059482211385,0.0434102892500635
"img_1100","Conforme",1,0.950969298813764,0.117492077585598,9860,0.0435168889192626,0.043521241043367
"img_1101","No conforme",1,0.934223285737879,0.136995575114616,12782,0.0703454537483674,0.0703524889972672
"img_1102","Conforme",1,0.950052367212632,0.118132238095639,10080,0.0430286483635614,0.0430329516587273
"img_1103","Conforme",1,0.950024904138902,0.118457261304651,10044,0.0433970009345189,0.0434013410686258
"img_1104","No conforme",2,0.908141502900965,0.174822050294901,19019,0.21719174128628,0.217213462632543
"img_1105","Conforme",1,0.936339438225241,0.130421398467893,12800,0.0432258699950425,0.043230193014344
"img_1106","No conforme",1,0.928975804353602,0.139612738562055,13720,0.0485696815174155,0.0485745389713126
"img_1107","Conforme",1,0.942218749802533,0.125582099327376,11620,0.0433378769990202,0.0433422112201422
"img_1108","No conforme",1,0.933117104240866,0.145038989303248,12589,0.108908457921751,0.108919349856737
"img_1109","Conforme",1,0.953098674262552,0.115271207153724,9438,0.0431463224259934,0.0431506374897423
"img_1110","Conforme",1,0.943720782488655,0.12414556145955,11340,0.0435577835537429,0.0435621397677197
"img_1111","Conforme",1,0.942854828096278,0.12487181300078,11520,0.0436164502824945,0.0436208123637308
"img_1112","No conforme",2,0.912182104851218,0.191469925680767,11515,0.0566005261637599,0.0566061867824381
"img_1113","No conforme",1,0.926342340895709,0.140967834680271,14316,0.0484640192616108,0.0484688661482256
"img_1114","Conforme",1,0.948556138269761,0.119778602459809,10354,0.0433608809356769,0.0433652174574227
"img_1115","No conforme",2,0.91146477415197,0.191490959252072,11664,0.0554252407767804,0.0554307838551659
"img_1116","No conforme",1,0.936702740586225,0.131929357085324,12471,0.0464637700521714,0.0464684168938607
"img_1117","No conforme",2,0.912858689682904,0.193161670233006,11172,0.0510606925394585,0.0510657991193704
"img_1118","No conforme",1,0.941964641580021,0.134582026772802,11088,0.098152521460043,0.0981623376938124
"img_1119","Conforme",1,0.950067265481388,0.118303170116217,10050,0.043122235517127,0.0431265481719441
"img_1120","Conforme",1,0.936046977431353,0.130532267695594,12880,0.0433894986583822,0.0433938380421864
"img_1121","No conforme",0,0.90299047135297,0.173880338248513,20125,0.20357337934201,0.203593738715882
"img_1122","Conforme",1,0.944103650045956,0.123892062995453,11248,0.0433915372614691,0.043395876849154
"img_1123","No conforme",0,0.906239370925006,0.176248683665877,19135,0.215718876245667,0.215740450290696
"img_1124","Conforme",1,0.952389779932359,0.116057954022854,9570,0.0429114120370796,0.0429157036074404
