"anio","semestre","puntaje_final","horas_estudio","promedio_previo","genero","carrera","acceso_internet","trabaja","modalidad"
2024,"1",141.254178162313,15.8656378430373,8.37508690066157,"0","negocios","0","0","1"
2024,"1",166.065512455889,15.0681665278981,8.48574794266206,"0","negocios","1","0","1"
2024,"1",174.470136098247,23.2683580408422,11.3128799929555,"1","ingenieria","1","0","0"
2024,"1",173.002925750936,21.8374704392086,9.97881726075482,"0","negocios","0","1","0"
2024,"1",103.349179720497,8.12486854868841,5.54726194425299,"0","datos","1","1","1"
2024,"1",142.04539616758,10.3069444515116,6.0554001158221,"1","datos","0","1","1"
2024,"1",132.868777055087,14.8370988593554,8.24743956664157,"1","negocios","0","1","0"
2024,"1",153.093900574578,14.8007548274241,7.83481267767054,"0","negocios","0","0","1"
2024,"1",146.689867029428,15.0786404016509,8.44094520548912,"1","ingenieria","0","0","1"
2024,"1",182.467259009476,15.0786404016509,11.0804781206569,"0","ciencias de la computacion","0","0","1"
2024,"1",149.030259218528,15.4738248912694,8.95105966697778,"1","ciencias de la computacion","0","1","1"
2024,"1",145.469720931039,15.2711730529177,8.01311291876793,"0","ingenieria","1","0","1"
2024,"1",123.289775833066,15.0786404016509,6.68545106380447,"0","datos","1","1","1"
2024,"1",126.594486708751,4.79041838591917,4.56776170520393,"1","datos","0","0","0"
2024,"1",170.703306023891,23.9301539812755,11.1310757150116,"0","ingenieria","0","0","0"
2024,"1",150.301523895342,16.9210035748783,8.88011139324594,"1","negocios","1","1","0"
2024,"1",152.59160399547,18.2606646726919,9.04721469820594,"1","negocios","1","0","1"
2024,"1",152.901733174712,15.0786404016509,10.5007607810683,"0","negocios","1","1","0"
2024,"1",162.996731575707,18.6788977992214,9.65151997799034,"0","negocios","1","0","1"
2024,"1",144.361052182014,36.1672120128172,7.44114811276285,"0","datos","1","1","0"
2024,"1",147.231524003438,20.5063870334946,9.67329989420022,"1","ciencias de la computacion","1","0","0"
2024,"1",125.563754721707,13.6939135672863,7.54535513201481,"0","ingenieria","1","0","0"
2024,"1",143.379976706758,15.0786404016509,8.26195025975779,"1","ciencias de la computacion","0","1","1"
2024,"1",145.55584892064,19.9703924621908,9.91842459797568,"1","negocios","1","1","0"
2024,"1",118.049295330168,7.02187114650114,5.88917048105379,"0","negocios","0","0","1"
2024,"1",140.137855811545,16.455291838648,9.12351472920334,"1","negocios","1","0","0"
2024,"1",150.875917419623,17.919480334347,9.60349513590787,"0","negocios","1","1","1"
2025,"0",135.814992396201,12.2969992329422,7.0285661754556,"0","negocios","1","0","0"
2025,"0",107.105899377185,15.0786404016509,5.43977733306638,"0","ingenieria","0","0","0"
2025,"0",133.279773231969,15.0786404016509,7.39329990701495,"1","ciencias de la computacion","0","1","1"
2025,"0",137.975621973533,17.7265705006866,9.33232150364523,"0","ciencias de la computacion","0","1","1"
2025,"0",148.156548756037,17.0222420126102,8.26195025975779,"0","negocios","0","1","0"
2025,"0",132.497655755528,15.1487435206269,8.51207629199088,"0","ciencias de la computacion","1","1","1"
2025,"0",144.92074653502,15.7282923670048,8.41214588091009,"0","ingenieria","1","0","0"
2025,"0",155.314078859976,15.0786404016509,10.4289839065138,"0","negocios","0","1","1"
2025,"0",102.124461951412,9.03691354369214,6.11040689862052,"0","ciencias de la computacion","1","0","0"
2025,"0",181.428692967992,23.4346810110025,11.4217338561439,"0","negocios","0","1","1"
2025,"0",135.718291432278,17.5005617926427,9.12335933107293,"0","negocios","0","0","0"
2025,"0",122.732904143357,9.44728187799202,5.85181227861918,"1","datos","1","1","0"
2025,"0",119.999301791358,8.72464786424165,6.18615993618736,"1","negocios","0","0","1"
2025,"0",155.358761576091,15.6917794206192,8.52756240468639,"0","ingenieria","0","0","1"
2025,"0",148.497116302559,12.5730649998814,7.37856747427804,"1","negocios","0","1","1"
2025,"0",130.940727369244,17.5949153498601,9.49912059866108,"1","ingenieria","0","0","0"
2025,"0",169.934145381271,21.3110071348019,10.3564545812785,"1","negocios","0","1","0"
2025,"0",153.468803164702,17.9620940648865,8.88544796592114,"0","datos","0","0","1"
2025,"0",105.817689784286,5.62044710526461,4.98080849239296,"0","ciencias de la computacion","1","0","1"
2025,"0",102.543773392291,3.30994202098911,4.31630771000968,"1","ingenieria","0","0","0"
2025,"0",157.360493579438,22.6470360832179,10.8086211270155,"0","ciencias de la computacion","0","0","1"
2025,"0",117.566835250417,9.35962076402045,6.61802399398343,"0","ingenieria","1","0","1"
2025,"0",120.656125790225,14.0105755914529,7.77925645006483,"0","negocios","1","0","1"
2025,"0",151.853932232614,14.9644826292392,7.82843383973684,"1","ingenieria","1","0","0"
2025,"0",149.175229768993,13.4861050878115,7.84246489242271,"1","ciencias de la computacion","1","1","1"
2025,"0",149.530392864994,15.0786404016509,8.60693783527485,"0","ingenieria","1","1","0"
2025,"0",104.233960630627,9.38072322283966,6.20920724571057,"0","negocios","1","1","0"
2025,"0",125.544541431209,10.4106927376979,8.26195025975779,"0","ciencias de la computacion","1","0","1"
2025,"0",172.091919095377,19.481040715084,9.65845934047009,"1","datos","1","1","1"
2025,"0",130.76229075462,8.20462780274786,5.68541207977154,"1","ciencias de la computacion","1","0","1"
2025,"0",138.877055176124,13.0316179414388,7.86843645458036,"1","negocios","0","0","1"
2025,"0",142.250300766403,14.9155276127177,7.82788622527394,"1","negocios","1","0","1"
2025,"0",147.257775618885,15.2568191562771,9.12806346783182,"0","ingenieria","0","1","1"
2025,"0",140.956508744194,18.4972863519023,8.88423410884081,"1","ciencias de la computacion","0","0","1"
2025,"0",180.88370009455,24.4985758252187,11.5098061016622,"1","negocios","0","1","1"
2025,"0",154.617570961006,15.0786404016509,9.2865586501345,"0","ciencias de la computacion","0","1","0"
2025,"0",131.344077650703,12.9351406344985,7.08414655496077,"1","datos","1","1","1"
2025,"0",153.18181098018,15.8919515852247,8.42310758270995,"0","ciencias de la computacion","1","0","1"
2025,"0",107.495140825446,10.7427697954725,6.8447085001702,"1","negocios","0","1","0"
2025,"0",161.296187098186,12.994582939756,7.99752844481061,"1","datos","1","1","1"
2025,"0",166.867410504242,14.5880890846441,8.61137625084038,"1","ciencias de la computacion","0","0","1"
2025,"0",141.954171791023,14.2162202888726,8.0940435669634,"1","negocios","1","0","1"
2025,"0",172.594346836732,17.2683029350674,9.29990671977104,"0","ingenieria","0","0","1"
2025,"0",145.274097271417,14.0613985951215,7.9444463499478,"0","datos","0","1","1"
2025,"0",147.473713315528,15.0786404016509,9.58878079388409,"1","negocios","0","1","0"
2025,"0",187.226137387912,26.4641889089174,12.7906646196374,"1","negocios","0","1","1"
2025,"0",124.520817715274,16.036032492178,8.66893432748658,"1","ciencias de la computacion","0","0","1"
2025,"0",125.917321729457,10.9035369093408,6.83235602614572,"0","negocios","0","1","1"
2025,"0",109.738418625845,8.69575635002187,6.18172701443909,"1","ciencias de la computacion","1","1","0"
2025,"0",171.305369400709,21.134083119981,10.1225026183489,"1","datos","0","0","0"
2025,"0",139.44450907168,12.1560030820993,7.74246798208611,"1","negocios","1","0","0"
2025,"0",136.796651168878,13.4237984067666,7.75270161077901,"0","datos","1","0","0"
2025,"0",169.608976663137,15.0786404016509,8.43882179067467,"0","ciencias de la computacion","0","0","0"
2025,"0",148.718076778957,14.1838582596781,8.00702113074783,"1","ciencias de la computacion","0","1","1"
2025,"0",137.118939540743,15.6071892361602,8.73863085920753,"1","ingenieria","1","1","1"
2025,"0",142.684849603249,16.8811186759773,8.80440859712458,"0","negocios","0","0","1"
2025,"0",138.912248017572,20.5252503443249,8.26195025975779,"1","negocios","1","0","0"
2025,"0",90.229564200078,3.96091282410211,4.259529171208,"0","datos","0","1","1"
2025,"0",178.711116441016,22.0186341584913,10.6652846283635,"0","negocios","1","1","1"
2025,"0",151.673180587431,16.5984307510219,8.68343979525854,"0","negocios","0","1","1"
2025,"0",123.721257919516,14.2617279751341,7.9176559223352,"1","ciencias de la computacion","0","1","0"
2025,"0",106.156770334704,8.89286707976549,6.48636433925988,"1","negocios","0","0","1"
2025,"0",126.237287170007,14.632678465193,7.99020908673395,"1","ciencias de la computacion","0","0","0"
2025,"0",144.192093028242,17.8368906482885,8.76523331236148,"1","ciencias de la computacion","0","0","1"
2025,"0",161.058851329456,18.804266186741,9.82145550906205,"0","datos","1","1","0"
2025,"0",153.970180111635,18.1080205214166,9.70641364699193,"1","negocios","0","0","0"
2025,"0",151.144596228667,13.9558982973827,8.02640786551318,"1","ingenieria","1","1","1"
2025,"0",122.550653253462,15.0786404016509,7.3401165326075,"1","negocios","1","1","1"
2025,"0",149.333510261866,19.1653966874149,9.72658649313717,"1","negocios","1","0","0"
2025,"0",185.630399500998,21.6652610334206,11.0406199981993,"0","ingenieria","1","0","1"
2025,"0",158.915690251384,21.2864947500421,10.1021097674997,"1","ciencias de la computacion","1","1","1"
2025,"0",150.32082020951,16.7174251057025,9.32512776832983,"0","negocios","1","0","1"
2025,"0",131.618079814605,15.0786404016509,8.35968230007318,"0","datos","0","1","1"
2025,"0",152.818994664649,18.6354988559183,9.56452537653948,"1","ingenieria","1","1","0"
2025,"0",124.228151888637,13.7573965601187,7.67374326116864,"1","ingenieria","1","0","1"
2025,"0",161.721134009652,15.0786404016509,8.55283499200027,"0","ciencias de la computacion","1","1","1"
2025,"0",161.320706203607,20.6237989221019,9.84651940845881,"1","ingenieria","1","1","1"
2025,"0",150.133716818457,14.8692383329034,7.94074292013657,"1","negocios","1","1","1"
2025,"0",140.185721296064,11.8823936009343,7.59793816486527,"1","negocios","1","0","1"
2025,"0",171.293474478444,19.9720878135265,9.91319047627278,"1","ingenieria","1","0","1"
2025,"0",128.667283105096,13.092647423717,8.26195025975779,"0","ciencias de la computacion","1","0","1"
2025,"0",129.934444938865,9.12396004555994,5.94973735418376,"1","negocios","0","0","1"
2025,"0",130.603865514128,15.0786404016509,8.51547075155981,"0","negocios","1","1","0"
2025,"0",132.323559894463,13.8973976898266,7.91735882449367,"0","negocios","0","1","1"
2025,"0",161.384363867441,18.2097798905981,8.26195025975779,"1","negocios","0","0","1"
2025,"0",174.329816781998,21.9193389261923,11.2290071040086,"0","ciencias de la computacion","1","0","0"
2025,"0",119.669139635305,11.4978850946836,6.67966350273981,"1","negocios","0","1","0"
2025,"0",163.476759859509,22.2042340360088,8.26195025975779,"0","ingenieria","0","0","1"
2025,"0",108.969821277559,11.8185286880577,8.26195025975779,"1","datos","0","0","0"
2025,"0",148.791512479208,17.2068484963134,9.1384759802599,"1","negocios","0","1","0"
2025,"0",132.089837564604,13.0468964698787,7.52563282427072,"0","ciencias de la computacion","0","1","0"
2025,"0",113.146640670768,8.70194520432084,5.86614024357092,"1","datos","1","0","0"
2025,"0",154.094463549478,18.6589063548007,9.85179286609271,"0","datos","0","1","0"
2025,"0",174.615733125628,25.4555199416493,11.8421132875561,"1","negocios","1","0","1"
2025,"0",150.232138920642,15.0786404016509,8.59741844074142,"0","datos","1","0","1"
2025,"0",146.616187371881,17.48038158642,4.67461324366908,"0","ciencias de la computacion","0","1","0"
2025,"0",154.026798800569,18.7998238128972,9.4989232575784,"1","negocios","1","1","1"
2025,"0",112.821408275941,14.3054461664433,8.26195025975779,"1","ciencias de la computacion","1","1","0"
2025,"0",99.2599570493122,5.15689173699258,4.82538313580332,"0","ingenieria","1","1","1"
2025,"0",109.459025302849,7.19519609168638,5.45859847610096,"0","ingenieria","1","0","1"
2025,"0",131.241422648717,11.0522010060791,7.3614867875167,"0","negocios","0","1","1"
2025,"0",130.888527229266,11.383407756149,6.46831669125906,"0","datos","1","1","1"
2025,"0",115.402326669759,12.9832629000835,7.40770367389333,"0","negocios","1","1","0"
2025,"0",114.21736726283,8.95167792820184,6.00541636694503,"1","negocios","0","1","1"
2025,"0",160.697722766,17.5923203659177,9.35712442322108,"1","negocios","1","1","1"
2025,"0",137.598677329216,15.4207449265506,8.25823436901355,"0","ingenieria","1","0","0"
2025,"0",167.129831048757,35.9954018558577,7.82931324328332,"0","datos","1","1","0"
2025,"0",163.856715319875,21.817009879021,10.5165638952113,"1","negocios","1","1","0"
2025,"0",172.123881943308,20.5992656597233,10.2738885984057,"0","negocios","1","1","1"
2025,"0",163.007288005504,23.8224298941176,11.7902528148571,"1","ingenieria","1","0","0"
2025,"0",160.449003401896,22.6448604570275,11.1287042886213,"0","ingenieria","1","1","1"
2025,"0",99.8642789120051,7.85145471097152,5.73443991183641,"1","negocios","0","1","0"
2025,"0",190.244261246067,26.828906985457,12.5311936826368,"1","negocios","0","0","1"
2025,"0",95.9389416680297,12.974891328917,7.07634754178451,"0","negocios","1","1","0"
2025,"0",132.178542108832,12.3511141654401,6.68388040125351,"0","ciencias de la computacion","1","0","1"
2025,"0",143.949025611234,14.1895046199816,7.31209385918727,"0","datos","1","1","1"
2025,"0",121.814863324159,9.49002844560719,6.95204649756927,"1","negocios","0","1","1"
2025,"0",150.125354645561,13.5538409729041,7.70338556685454,"1","ciencias de la computacion","0","1","1"
2025,"0",160.766199858617,18.7360966486873,8.26195025975779,"0","datos","0","1","1"
2025,"0",170.325358609234,15.0786404016509,10.643123948664,"1","datos","0","0","1"
2025,"0",134.40149359576,10.723789500466,7.04928786127023,"0","datos","0","0","1"
2025,"0",162.174847100203,21.8490475922644,10.5674394361698,"0","ciencias de la computacion","1","1","1"
2025,"0",136.500574878265,16.3481223853498,8.25012593350737,"0","ciencias de la computacion","1","0","1"
2025,"0",130.728110600075,15.4292579009079,7.98676291698802,"1","datos","1","0","1"
2025,"0",114.613170319952,14.6541671014609,8.52102761875489,"1","ingenieria","0","0","0"
2025,"0",150.690055658631,15.8386710241972,8.28366174224249,"1","ingenieria","0","0","1"
2025,"0",150.991954050531,19.4692380654038,10.3251419342331,"1","negocios","1","0","0"
2025,"0",96.9779445356413,8.07026290731461,6.05125699979719,"1","negocios","1","1","0"
2025,"0",143.537218770992,16.7537313681549,8.82337984970532,"0","datos","1","0","1"
2025,"0",165.345344819797,23.7834367617152,11.6787022286371,"0","ingenieria","0","0","1"
2025,"0",175.018720599418,24.0100938608814,10.9980701133237,"0","negocios","0","0","1"
2025,"0",108.572411897922,9.44178860551173,6.21414029270222,"1","negocios","1","0","1"
2025,"0",124.279709097356,13.3633328111434,8.03390003829924,"0","negocios","0","1","0"
2025,"0",137.103096365625,13.7216082029948,7.54648566549231,"1","negocios","0","0","1"
2025,"0",156.635464890436,18.4999024291267,9.17767627426069,"0","ingenieria","1","1","1"
2025,"0",136.493121608807,15.0786404016509,9.63035567482942,"1","ingenieria","1","1","0"
2025,"0",166.694181492568,15.0786404016509,10.405349533878,"0","negocios","1","1","0"
2025,"0",170.34810717997,19.8971282190033,10.4711567887019,"1","negocios","1","1","1"
2025,"0",176.849205588512,21.0725836596085,10.0565601201329,"0","ingenieria","0","1","1"
2025,"0",108.586418462387,6.82128036311097,5.43809712265276,"0","negocios","1","1","1"
2025,"0",152.658780247588,19.6187886297476,10.1548763806452,"0","negocios","0","1","0"
2025,"0",151.665392343582,14.5552325262557,8.1996028564178,"0","datos","0","1","1"
2025,"0",123.934488560625,12.9282915252444,7.5947521387662,"0","negocios","1","1","0"
2025,"0",193.110664062045,23.4467536057772,11.2114476988064,"0","negocios","0","1","1"
2025,"0",121.095951448944,9.71126219102857,6.26238773617361,"1","ciencias de la computacion","1","1","1"
2025,"0",108.560034473632,7.90723482133321,6.17792430755375,"0","datos","0","1","0"
2025,"0",184.308621770263,60.5866369632234,10.1620914560676,"1","ciencias de la computacion","1","0","0"
2025,"0",165.295900970982,19.1080206763978,9.48274790341211,"0","datos","0","0","1"
2025,"1",151.082638880788,15.3565173582173,7.87010661162735,"0","negocios","1","1","1"
2025,"1",141.759087886013,16.2476041168489,9.00234005605017,"1","datos","1","0","0"
2025,"1",127.181025735614,13.0019380378512,7.20601437922111,"1","negocios","0","0","0"
2025,"1",125.553017434226,9.66004375424497,6.1354666135072,"1","negocios","1","1","0"
2025,"1",125.337175794103,9.01838107565104,6.47398971993791,"1","ingenieria","0","0","1"
2025,"1",136.587143387031,15.0786404016509,8.68492560534207,"0","negocios","1","0","0"
2025,"1",97.1878186070314,3.67991329347769,4.26356469285022,"1","negocios","0","1","1"
2025,"1",115.841919249937,6.6639210865355,5.20032405981825,"0","negocios","0","1","1"
2025,"1",176.109819302016,23.3133168480725,10.8057110465483,"1","ciencias de la computacion","1","1","1"
2025,"1",159.248569945897,15.0786404016509,9.58518873741856,"1","ciencias de la computacion","1","0","1"
2025,"1",119.556942324722,15.0786404016509,5.31987269145622,"1","negocios","1","1","1"
2025,"1",152.306363757813,15.0786404016509,9.16051866126004,"1","negocios","1","0","1"
2025,"1",127.118100280555,13.0290334654594,7.53707589459508,"1","datos","1","1","0"
2025,"1",145.731152105119,13.355269983591,7.96853558828926,"0","negocios","0","0","1"
2025,"1",133.383377600345,8.42292886527651,5.72861909366703,"0","negocios","1","1","0"
2025,"1",153.379223257538,18.9314989206826,9.42904910710214,"1","datos","0","0","1"
2025,"1",154.035842139219,19.7538993601448,9.94330401369829,"1","ciencias de la computacion","0","0","1"
2025,"1",157.323289185796,16.9947919974125,8.94842472786044,"0","negocios","1","1","1"
2025,"1",144.682319159431,16.8254116446157,8.57004696532464,"0","datos","1","0","0"
2025,"1",138.763697972841,17.3239047116887,9.28013029519014,"1","negocios","1","0","0"
2025,"1",153.891925189395,18.5371933886923,9.04583035370968,"1","negocios","1","1","1"
2025,"1",151.530650569484,21.1686623568233,10.2780168319143,"0","ciencias de la computacion","1","0","0"
2025,"1",130.674251902851,11.8678308504932,6.77028785323535,"1","ciencias de la computacion","0","0","0"
2025,"1",158.842828839031,15.0786404016509,10.3669256072406,"0","ciencias de la computacion","1","1","0"
2025,"1",140.881958790647,13.8375015023375,7.17170625499874,"1","ingenieria","0","0","0"
2025,"1",145.956291673641,14.2494211342223,8.0970159689663,"0","negocios","1","0","1"
2025,"1",118.233361716266,15.0786404016509,8.09292581211773,"0","negocios","1","1","1"
2025,"1",158.188559876265,19.213232035187,8.26195025975779,"1","ciencias de la computacion","0","0","0"
2025,"1",168.741108377326,14.1242139854814,8.26195025975779,"0","negocios","1","0","1"
2025,"1",128.628278311812,6.99463598587309,5.72750419216072,"0","ingenieria","1","0","1"
2025,"1",127.498766228815,9.79050708479628,6.67293498798955,"0","datos","0","1","0"
2025,"1",148.459368856605,15.2426801572003,8.09204625133881,"1","negocios","0","0","1"
2025,"1",147.69487587733,14.192275815788,8.58043278889997,"1","negocios","0","0","0"
2025,"1",154.167848346395,21.3641473069825,8.26195025975779,"1","ciencias de la computacion","0","1","0"
2025,"1",122.897880636349,10.5256325832324,6.79610052100094,"1","negocios","1","0","0"
2025,"1",193.959581728934,63.1401160989259,10.3379097556933,"1","ingenieria","0","0","0"
2025,"1",134.484864764924,12.2474900484482,7.29278201225656,"0","negocios","1","0","0"
2025,"1",173.801415300718,26.8804978946745,12.8081561299913,"1","negocios","0","0","1"
2025,"1",138.461475846877,11.9444710605189,7.34262374035456,"1","ciencias de la computacion","1","0","0"
2025,"1",116.740734265012,6.41451187178507,5.11220101806613,"0","ingenieria","1","1","1"
2025,"1",193.382463522442,29.253351865105,13.8195201387991,"1","negocios","1","0","1"
2025,"1",130.189376111101,14.1778158156575,7.85133310558021,"0","negocios","1","0","1"
2025,"1",164.326279801413,17.4299816632759,9.23205777244876,"1","negocios","1","0","1"
2025,"1",133.097125673326,15.0786404016509,6.63987488373247,"1","negocios","0","1","0"
2025,"1",195.032959853748,58.244362885848,9.99039208448144,"1","negocios","1","1","1"
2025,"1",145.550878381536,18.9019171481182,9.71491343407477,"0","ciencias de la computacion","0","1","1"
2025,"1",158.688455436264,20.3194473483861,10.1089026359667,"1","negocios","0","1","0"
2025,"1",101.428096982974,15.0786404016509,5.91819767679591,"1","datos","1","0","1"
2025,"1",127.902567502353,13.6259809710833,7.53623943750608,"0","ingenieria","1","0","1"
2025,"1",117.997939861977,6.92589143884003,5.42919670452734,"1","datos","1","1","0"
2025,"1",141.999466149025,18.6678217640421,9.13533475052033,"0","datos","1","0","0"
2025,"1",108.300473947492,7.94223446273361,5.61268716803606,"1","ciencias de la computacion","1","0","0"
2025,"1",102.732171894129,8.09221850540259,5.42982803696115,"1","datos","0","0","1"
2025,"1",174.105993617566,23.9884744202356,11.3205896907411,"1","datos","1","1","1"
2025,"1",108.463666949173,9.52305992453902,6.12232324500367,"0","negocios","0","1","0"
2025,"1",190.940028301169,24.326379731354,11.6200627848119,"0","negocios","0","0","1"
2025,"1",112.265610434159,8.02450009741258,5.7369837089141,"0","datos","1","1","0"
2025,"1",109.529078460498,7.58600168266162,5.66923652295877,"1","ingenieria","0","1","0"
2025,"1",154.686195296222,20.45234836474,10.174856858492,"1","ciencias de la computacion","0","1","0"
2025,"1",131.919937326865,16.6142382042669,9.22504870488213,"0","negocios","1","1","1"
2025,"1",127.581760546042,14.3080621486235,8.35912553775849,"0","ingenieria","1","1","0"
2025,"1",145.581212018122,18.3095723593535,9.5455247145559,"0","negocios","0","1","0"
2025,"1",156.441453381305,18.2904955556168,9.80157841909925,"0","negocios","0","1","1"
2025,"1",130.881181920154,9.74110321884438,6.24326645941533,"1","negocios","0","0","0"
2025,"1",130.605728331803,17.4307218047186,8.81959145297293,"0","ingenieria","1","0","0"
2025,"1",111.976597484454,15.0786404016509,5.99902465048757,"1","negocios","1","1","1"
2025,"1",160.493296905905,21.9199760548776,10.3589523566951,"1","negocios","0","1","1"
2025,"1",93.8043807823693,6.24849125300927,5.21147054932633,"0","ingenieria","0","0","1"
2025,"1",169.069164376716,19.7218308468366,9.690836516215,"0","ciencias de la computacion","0","0","0"
2025,"1",164.956277689891,19.3965170213901,8.26195025975779,"1","datos","0","1","1"
2025,"1",122.97574899579,9.22000802608771,8.26195025975779,"1","ingenieria","0","0","0"
2025,"1",157.763977091354,15.0786404016509,8.73070365266224,"1","negocios","1","0","1"
2025,"1",154.166696308601,20.1175122369082,10.3284585361811,"1","datos","1","0","1"
2025,"1",158.981558344668,20.4385384871225,9.64645377473423,"0","ciencias de la computacion","1","0","0"
2025,"1",132.874109587196,11.367005073165,7.10459657490851,"1","negocios","1","1","1"
2025,"1",169.87404996589,36.6067982432347,7.8024445885324,"1","ingenieria","1","1","0"
2025,"1",152.160571881998,12.3275415186214,6.56865977554096,"0","negocios","1","1","1"
2025,"1",118.080789922239,13.1747119902544,7.98244001107883,"0","negocios","1","1","0"
2025,"1",128.681777928704,15.5508035074085,8.66496157662363,"1","ciencias de la computacion","0","1","0"
2025,"1",147.945668804537,13.7137901349551,8.05298138318759,"1","ingenieria","0","0","1"
2025,"1",95.2379761396374,7.46445869845253,5.66509862234224,"1","ciencias de la computacion","0","1","0"
2025,"1",138.906798499811,11.1761957376421,8.26195025975779,"1","datos","0","1","1"
2025,"1",171.736391990712,19.9207023614423,9.97914279897881,"1","ciencias de la computacion","1","0","0"
2025,"1",150.615474600423,13.4413532826606,7.84329031691025,"1","ciencias de la computacion","1","1","1"
2025,"1",130.874070327965,13.5328315000252,8.05265444496265,"1","negocios","0","1","0"
2025,"1",136.057520361562,12.3739932278534,7.00346649308419,"0","datos","1","1","1"
2025,"1",169.466698317162,19.6168444133212,9.88316516432321,"1","ciencias de la computacion","1","1","1"
2025,"1",146.16508103069,18.0982125574934,9.18816616439636,"1","ciencias de la computacion","1","1","0"
2025,"1",146.802290317371,18.0667668078275,9.3330518877721,"1","negocios","1","1","0"
2025,"1",84.5786791544574,0.753609373430695,3.45482147466478,"0","ciencias de la computacion","0","0","0"
2025,"1",154.278291469259,18.019759751893,9.65914158929212,"1","ciencias de la computacion","1","0","0"
2025,"1",150.375109767616,17.4563067569578,9.53501681133492,"0","datos","1","1","0"
2025,"1",115.982845310365,9.7948336561824,6.59560282449298,"0","negocios","0","1","0"
2025,"1",133.10701145475,16.0986202373821,8.28044177968705,"0","ingenieria","0","1","0"
2025,"1",132.544822859831,11.3242053867907,7.24931279132519,"1","ingenieria","1","0","0"
2025,"1",180.455396815948,27.651354719068,13.1087230629122,"1","negocios","1","1","0"
2025,"1",140.431495321601,16.5913245411574,9.29173273674915,"0","ingenieria","0","0","0"
2025,"1",144.185078539499,12.2206126380613,7.4355079191438,"1","datos","0","1","1"
2025,"1",151.688158668495,21.2342382037559,10.2125384769564,"0","ciencias de la computacion","0","1","0"
2025,"1",124.963809972942,14.6888514639456,7.84681970947895,"1","negocios","1","0","0"
